2014.09.12,22:00,1.99519,1.99585,1.99395,1.99502,1374
2014.09.12,23:00,1.99501,1.99693,1.99478,1.99550,931
2014.09.15,00:00,1.99683,1.99684,1.99553,1.99579,461
2014.09.15,01:00,1.99572,1.99724,1.99501,1.99697,1103
2014.09.15,02:00,1.99722,1.99722,1.99430,1.99508,965
2014.09.15,03:00,1.99504,1.99719,1.99493,1.99582,2078
2014.09.15,04:00,1.99583,1.99690,1.99495,1.99543,1382
2014.09.15,05:00,1.99553,1.99723,1.99495,1.99697,1614
2014.09.15,06:00,1.99703,1.99733,1.99308,1.99314,1253
2014.09.15,07:00,1.99317,1.99862,1.99271,1.99722,1593
2014.09.15,08:00,1.99719,1.99840,1.99569,1.99600,1940
2014.09.15,09:00,1.99581,1.99720,1.99176,1.99276,2776
2014.09.15,10:00,1.99279,1.99698,1.99157,1.99671,4405
2014.09.15,11:00,1.99673,1.99927,1.99644,1.99769,2494
2014.09.15,12:00,1.99766,1.99823,1.99499,1.99513,2624
2014.09.15,13:00,1.99498,1.99507,1.99109,1.99213,3680
2014.09.15,14:00,1.99213,1.99257,1.98909,1.98965,3158
2014.09.15,15:00,1.98962,1.99087,1.98667,1.98790,3582
2014.09.15,16:00,1.98786,1.98893,1.98545,1.98588,5227
2014.09.15,17:00,1.98599,1.98772,1.98541,1.98763,3777
2014.09.15,18:00,1.98765,1.98993,1.98749,1.98873,2941
2014.09.15,19:00,1.98883,1.98943,1.98536,1.98543,2424
2014.09.15,20:00,1.98541,1.98623,1.98477,1.98551,1812
2014.09.15,21:00,1.98547,1.98630,1.98459,1.98523,1064
2014.09.15,22:00,1.98526,1.98643,1.98465,1.98553,1538
2014.09.15,23:00,1.98554,1.98589,1.98443,1.98453,1071
2014.09.16,00:00,1.98494,1.98495,1.98326,1.98386,1839
2014.09.16,01:00,1.98392,1.98516,1.98335,1.98422,1595
2014.09.16,02:00,1.98408,1.98498,1.98353,1.98428,1053
2014.09.16,03:00,1.98427,1.98533,1.98334,1.98432,1932
2014.09.16,04:00,1.98432,1.98447,1.98102,1.98296,2953
2014.09.16,05:00,1.98292,1.98403,1.98173,1.98336,1199
2014.09.16,06:00,1.98344,1.98462,1.98273,1.98428,1440
2014.09.16,07:00,1.98447,1.98674,1.98350,1.98562,1942
2014.09.16,08:00,1.98563,1.98627,1.98425,1.98546,1616
2014.09.16,09:00,1.98549,1.98725,1.98273,1.98327,2728
2014.09.16,10:00,1.98330,1.98423,1.97959,1.98093,4154
2014.09.16,11:00,1.98093,1.98511,1.98063,1.98246,6426
2014.09.16,12:00,1.98277,1.98617,1.98200,1.98436,5181
2014.09.16,13:00,1.98443,1.98554,1.98118,1.98448,5306
2014.09.16,14:00,1.98448,1.98493,1.98189,1.98394,2788
2014.09.16,15:00,1.98391,1.98560,1.98207,1.98348,3938
2014.09.16,16:00,1.98343,1.98750,1.98323,1.98738,5077
2014.09.16,17:00,1.98748,1.98895,1.98473,1.98883,4600
2014.09.16,18:00,1.98877,1.99035,1.98154,1.98434,6949
2014.09.16,19:00,1.98439,1.98459,1.98003,1.98273,9276
2014.09.16,20:00,1.98273,1.98376,1.98089,1.98323,3297
2014.09.16,21:00,1.98318,1.98562,1.98300,1.98553,1911
2014.09.16,22:00,1.98527,1.98595,1.98084,1.98483,2895
2014.09.16,23:00,1.98473,1.98530,1.98303,1.98364,1605
2014.09.17,00:00,1.98325,1.98565,1.98272,1.98526,904
2014.09.17,01:00,1.98526,1.98610,1.98333,1.98383,1788
2014.09.17,02:00,1.98383,1.98556,1.98373,1.98533,1015
2014.09.17,03:00,1.98536,1.98762,1.98503,1.98708,1524
2014.09.17,04:00,1.98706,1.98889,1.98692,1.98833,1309
2014.09.17,05:00,1.98851,1.98944,1.98716,1.98862,1316
2014.09.17,06:00,1.98862,1.98962,1.98814,1.98921,837
2014.09.17,07:00,1.98919,1.99004,1.98849,1.98922,940
2014.09.17,08:00,1.98893,1.99085,1.98844,1.98889,1046
2014.09.17,09:00,1.98889,1.98968,1.98670,1.98854,2275
2014.09.17,10:00,1.98848,1.99340,1.98823,1.99224,3608
2014.09.17,11:00,1.99230,1.99546,1.98950,1.99062,6481
2014.09.17,12:00,1.99067,1.99338,1.99003,1.99308,4407
2014.09.17,13:00,1.99308,1.99521,1.99183,1.99489,4172
2014.09.17,14:00,1.99487,1.99714,1.99440,1.99670,3599
2014.09.17,15:00,1.99669,1.99840,1.99400,1.99681,6792
2014.09.17,16:00,1.99676,1.99939,1.99676,1.99847,4762
2014.09.17,17:00,1.99847,2.00058,1.99727,1.99996,5182
2014.09.17,18:00,2.00000,2.00547,2.00000,2.00314,4174
2014.09.17,19:00,2.00311,2.00453,2.00058,2.00103,2475
2014.09.17,20:00,2.00093,2.00125,1.99650,1.99900,2969
2014.09.17,21:00,1.99637,2.00883,1.99310,2.00576,13041
2014.09.17,22:00,2.00591,2.01314,2.00406,2.00953,8729
2014.09.17,23:00,2.00954,2.01133,2.00782,2.00905,4273
2014.09.18,00:00,2.00885,2.01170,2.00766,2.00807,2030
2014.09.18,01:00,2.00822,2.01162,2.00775,2.00970,2706
2014.09.18,02:00,2.00972,2.01082,2.00728,2.00845,2109
2014.09.18,03:00,2.00846,2.00859,2.00453,2.00586,2466
2014.09.18,04:00,2.00586,2.00701,2.00435,2.00510,1975
2014.09.18,05:00,2.00518,2.00633,2.00420,2.00532,1484
2014.09.18,06:00,2.00524,2.00575,2.00383,2.00544,1359
2014.09.18,07:00,2.00547,2.00649,2.00416,2.00561,1372
2014.09.18,08:00,2.00557,2.01164,2.00544,2.00953,2951
2014.09.18,09:00,2.00946,2.00993,2.00447,2.00689,3197
2014.09.18,10:00,2.00686,2.01031,2.00638,2.00666,4601
2014.09.18,11:00,2.00670,2.00812,2.00383,2.00403,4420
2014.09.18,12:00,2.00393,2.00863,2.00383,2.00628,6148
2014.09.18,13:00,2.00632,2.00941,2.00495,2.00884,3013
2014.09.18,14:00,2.00880,2.01346,2.00776,2.01317,2822
2014.09.18,15:00,2.01322,2.02089,2.01292,2.01523,7872
2014.09.18,16:00,2.01523,2.01819,2.01229,2.01763,4108
2014.09.18,17:00,2.01743,2.01867,2.01083,2.01176,6202
2014.09.18,18:00,2.01180,2.01262,2.00823,2.00993,4295
2014.09.18,19:00,2.00989,2.01391,2.00944,2.01084,2701
